,0
LogisticRegression(random_state=42),0.5294117647058824
SVC(random_state=42),0.5233265720081136
RandomForestClassifier(random_state=42),0.4381338742393509
DecisionTreeClassifier(random_state=42),0.26436781609195403
HistGradientBoostingClassifier(random_state=42),0.49222447599729546
MLPClassifier(random_state=42),0.4678837052062204
MultinomialNB(),0.3400946585530764
KNeighborsClassifier(),0.36443542934415146
