,0
LogisticRegression(random_state=42),0.5572881355932203
SVC(random_state=42),0.5498305084745763
RandomForestClassifier(random_state=42),0.4427118644067797
DecisionTreeClassifier(random_state=42),0.29152542372881357
HistGradientBoostingClassifier(random_state=42),0.5098305084745762
MLPClassifier(random_state=42),0.5661016949152542
MultinomialNB(),0.36338983050847457
KNeighborsClassifier(),0.39389830508474577
